商品名稱,選項,供應商,分類,商品貨號,商品條碼,商品原價,商品特價,實體店價格,會員價,銅級會員價,銀級會員價,金級會員價,批發商戶價,商品成本,預設倉庫,尖沙咀門市,網店倉庫【主庫存】,深水埗門市,HKTV 獨立庫存,庫存總量,總成本
Satisfyer Glorious Duo 寬版情侶雙環震動陰莖環,,,,,4061504009919,368.0,0.0,,0.0,0.0,0.0,0.0,0.0,100.0,10,1,0,0,0,11,1100.0
Satisfyer Teaser 多功能指壓震動器 淡藍色,,,,,4061504004075,310.0,0.0,,278.0,0.0,0.0,0.0,0.0,107.0,-1,1,0,0,1,1,107.0
SN-151 薄透連身衣,顏色: Black 黑色,,,,42744053,189.0,0.0,,158.0,0.0,0.0,0.0,0.0,40.0,5,0,0,0,1,6,240.0
SN-151 薄透連身衣,顏色: White 白色,,,,55065912,189.0,0.0,,158.0,0.0,0.0,0.0,0.0,40.0,5,0,0,0,1,6,240.0
SN-323 雙子公主,顏色: Red 紅色,,,,65313524,198.0,0.0,,0.0,0.0,0.0,0.0,0.0,40.0,6,0,0,0,0,6,240.0
SN-323 雙子公主,顏色: Blue 藍色,,,,00061980,198.0,0.0,,0.0,0.0,0.0,0.0,0.0,40.0,4,0,0,0,0,4,160.0
SN-323 雙子公主,顏色: Purple 紫色,,,,64110467,198.0,0.0,,0.0,0.0,0.0,0.0,0.0,40.0,3,0,0,0,1,4,160.0
SN-118 輕透蝴蝶結睡裙,顏色: Black 黑色,,,,90372006,189.0,0.0,,0.0,0.0,0.0,0.0,0.0,50.0,1,0,0,0,1,2,100.0
SN-118 輕透蝴蝶結睡裙,顏色: White 白色,,,,76954124,189.0,0.0,,0.0,0.0,0.0,0.0,0.0,50.0,4,0,0,0,0,4,200.0
SN-010 傾國傾城 白色,,,,,44500370,179.0,0.0,,0.0,0.0,0.0,0.0,0.0,36.0,3,0,0,0,1,4,144.0
The Handy APP控制互動抽插電動飛機杯,,,,E32621,7090053280002,1788.0,1634.0,,0.0,0.0,0.0,0.0,0.0,754.95,-5,0,0,0,0,-5,-3774.75
ToysHeart 性徒會長 括約肌秘密後花園 肛交款飛機杯,,,,TH1113F01,4526374613296,348.0,0.0,,345.0,0.0,0.0,0.0,0.0,116.0,6,0,0,0,1,7,812.0
SN-177 珠光寶氣,,,,,54804379,138.0,0.0,,0.0,0.0,0.0,0.0,0.0,30.0,0,0,0,0,0,0,0.0
SVAKOM Zemalia 點點電 聲波吸啜 熱感震動 6段震蛋 多功能震動器,款式: 有乳夾款,,,WD0002350,6959633101063,688.0,0.0,,678.0,,,,,328.0,5,2,0,0,0,7,2296.0
SVAKOM Zemalia 點點電 聲波吸啜 熱感震動 6段震蛋 多功能震動器,款式: 沒有乳夾款,,,SZ1114S06,6959633105436,688.0,0.0,,678.0,,,,,328.0,2,1,0,1,0,4,1312.0
MyToys MyThruster 自動抽插震動吸啜飛機杯,,,,MT-MC-013-bu,9504000162511,638.0,,,,,,,,278.35,0,1,0,1,1,3,835.05
Sinner Gear 矽膠陰莖塞,,,,SIN093,8719497662531,158.0,0.0,,0.0,0.0,0.0,0.0,0.0,37.63,0,0,0,0,0,0,0.0
SN-152 砂之透視,顏色: 黑色 Black,,,,97466919,165.0,0.0,,0.0,0.0,0.0,0.0,0.0,50.0,2,0,0,0,0,2,100.0
SN-152 砂之透視,顏色: 白色 White,,,,42996349,165.0,0.0,,0.0,0.0,0.0,0.0,0.0,50.0,1,0,0,0,1,2,100.0
Obsessive F213 緊身連體內衣,尺寸: S/M/L,,,"On stock, shipped same day.810-CAT-1-SML",5901688207079,298.0,0.0,,0.0,0.0,0.0,0.0,0.0,102.41,3,0,0,0,0,3,307.23
Obsessive Sugestina 性感蕾絲內褲,尺寸: S/M,,,OBS4327,5901688234327,153.0,0.0,,0.0,0.0,0.0,0.0,0.0,63.13,3,1,0,0,0,4,252.52
Maccos 純潔之腰 飛機杯 柔軟版,,,,M9007,4589431650443,768.0,0.0,,748.0,,,,,340.47,3,0,0,0,0,3,1021.4100000000001
SN-386 柔滑睡裙,,,,,11681429,178.0,0.0,,0.0,0.0,0.0,0.0,0.0,40.0,8,0,0,0,2,10,400.0
SN-283 飛天調查官,,,,,97960956,198.0,0.0,,0.0,0.0,0.0,0.0,0.0,60.0,2,0,0,0,1,3,180.0
NT-432 雙面女僕,,,,,84100569,248.0,174.3,0.0,0.0,0.0,0.0,0.0,0.0,83.0,2,1,0,0,0,3,249.0
SN-170 心花怒放,,,,,70112418,160.0,0.0,,0.0,0.0,0.0,0.0,0.0,45.0,2,0,0,0,0,2,90.0
SN-092 調皮小兔,,,,,84655527,169.0,0.0,,0.0,0.0,0.0,0.0,0.0,40.0,5,0,0,0,0,5,200.0
SN-180 Deep V 秘書服,,,,,73020733,186.0,0.0,,0.0,0.0,0.0,0.0,0.0,45.0,4,0,0,0,0,4,180.0
SN-230 古典肚兜套裝 黑色,,,,,36986443,145.0,0.0,,0.0,0.0,0.0,0.0,0.0,40.0,6,0,0,0,0,6,240.0
SN-089 嫵媚筆誌,,,,,85215100,268.0,0.0,,0.0,0.0,0.0,0.0,0.0,45.0,8,0,0,1,2,11,495.0
SN-135 貓姬馬甲服,,,,,61241800,228.0,0.0,,0.0,0.0,0.0,0.0,0.0,60.0,0,0,0,0,0,0,0.0
SN-229 短袖秘書皮裙套裝,,,,,32054416,225.0,0.0,,0.0,0.0,0.0,0.0,0.0,40.0,4,0,0,0,1,5,200.0
SVAKOM Benedict 雙環震動陰莖環,,,,WD0001772,6959633135341,538.0,0.0,,0.0,0.0,0.0,0.0,0.0,204.4,3,1,0,1,2,7,1430.8
MT 男用貞操鎖 50mm 黑色,,,,RYCB-013L,RYCB-013L,298.0,0.0,,0.0,0.0,0.0,0.0,0.0,69.0,1,0,0,0,0,1,69.0
MT 塑膠貞操鎖連金屬鎖 黑色,,,,RYCB-020-BLK,RYCB-020-BLK,178.0,0.0,,0.0,0.0,0.0,0.0,0.0,34.0,2,0,0,0,0,2,68.0
煙消人散,,,,,35091667,328.0,0.0,,0.0,0.0,0.0,0.0,0.0,262.4,0,0,0,0,0,0,0.0
Fetish Fantasy 毛毛手扣,顏色: 粉紅色,,,603912105186,603912105186,198.0,0.0,,190.0,0.0,0.0,0.0,0.0,69.0,0,0,0,1,0,1,69.0
Fetish Fantasy 毛毛手扣,顏色: 黑色,,,603912105100,603912105100,198.0,0.0,,190.0,0.0,0.0,0.0,0.0,69.0,0,0,0,0,0,0,0.0
Bijoux Indiscrets Orgasm Glow 助慾營養補充劑,,,,E32535,8436562015329,348.0,0.0,,328.0,0.0,0.0,0.0,0.0,141.4,8,0,0,0,0,8,1131.2
Durex 杜蕾斯 001 3片裝 PU安全套,,,,DR1123PU03,4895173261046,90.0,80.0,,79.9,0.0,0.0,0.0,0.0,60.0,59,5,0,1,0,65,3900.0
Orctan 男士自動模擬口交按摩器,,,,,4251460619233,1710.0,0.0,,1688.0,,,,0.0,846.45,13,1,0,1,2,17,14389.650000000001
KIIROO Onyx2 & Pearl2™ 伴侶情愛遙距玩具,組合: Pearl2 紫色,,,E30749,59438191,2499.0,2369.0,,,,,,,1344.46,1,0,0,0,0,1,1344.46
KIIROO Onyx2 & Pearl2™ 伴侶情愛遙距玩具,組合: Pearl2 黑色,,,E30748,70439558,2499.0,2369.0,,,,,,,1344.46,1,0,0,0,0,1,1344.46
NPG 悶姬 江戶時代 女性激情高潮乳霜,,,,,4571355628066,188.0,0.0,,0.0,0.0,0.0,0.0,0.0,95.0,4,0,0,0,0,4,380.0
Womany 臉紅紅床遊卡牌,,,,,1621594204,428.0,0.0,,0.0,0.0,0.0,0.0,0.0,247.35,8,1,0,1,0,10,2473.5
Womany 臉紅紅深度床遊牌卡 Make Love To Myself 自助親密,,,,1634740830,1634740830,328.0,0.0,,0.0,,,,,184.3,2,2,0,0,0,4,737.2
Womany 臉紅紅深度床遊牌卡 A Loving Foreplay 混打前戲,,,,,1637138522,328.0,,,,,,,,184.3,17,1,0,2,0,20,3686.0
PxPxP Camera Piston Vibe 90 相機活塞按摩捧,,,,UPPP-244,4582593592415,887.0,,,,,,,,443.67,0,0,0,0,0,0,0.0
PxPxP 新彈力仿真 純透明 仿真陽具 12cm,,,,UPPP-256,4582593598240,228.0,218.0,,0.0,0.0,0.0,0.0,0.0,71.7,1,1,0,0,0,2,143.4
G PROJECT X PEPEE Bottle Lotion Refreshing 水性清爽潤滑液,,,,GPRO-020,4580279013179,148.0,0.0,,0.0,0.0,0.0,0.0,0.0,30.6,12,0,0,1,2,15,459.0
Prime Chickro 遙控 乳頭夾震動器,顏色: Black 黑色,,,PRIMK-079,4580140055253,200.0,0.0,,0.0,0.0,0.0,0.0,0.0,67.02,0,0,0,0,0,0,0.0
Prime Chickro 遙控 乳頭夾震動器,顏色: Pink 粉紅色,,,PRIMK-078,4580140055246,200.0,0.0,,0.0,0.0,0.0,0.0,0.0,67.02,0,0,0,0,0,0,0.0
Ride Japan 柔嫩肉褶可愛MAFIA 飛機杯,,,,TOY-1201152,4562309512586,228.0,0.0,,0.0,0.0,0.0,0.0,0.0,73.83,8,0,0,0,0,8,590.64
G PROJECT HON-MONO KAZUNOKO 名器飛機杯,,,,UGPR-192,4582593575753,320.0,0.0,,0.0,0.0,0.0,0.0,0.0,102.32,2,0,0,0,0,2,204.64
Bathmate Shower Strap 洗澡淋浴帶,,,,E22740,5060140200253,164.0,0.0,,0.0,0.0,0.0,0.0,0.0,83.53,3,0,0,0,0,3,250.59
Rends Piston Heat IR 2代 智能加熱全自動6段 飛機杯 (發聲版),,,,RS18 2代,6970285700824,758.0,0.0,,0.0,0.0,0.0,0.0,0.0,258.0,5,1,0,1,0,7,1806.0
Strap U Tri-Volver Strapless 可彎曲雙頭穿戴式按摩棒,,,,AF807,848518030894,798.0,0.0,,0.0,0.0,0.0,0.0,0.0,267.0,4,0,0,0,0,4,1068.0
TENGA US 雙重享受飛機杯,,,,1699,4560220554401,165.0,0.0,,0.0,0.0,0.0,0.0,0.0,69.92,2,0,0,1,0,3,209.76
Luv Active Volume 可充電的肉棒增大泵,,,,LA1138B01,677613460004,688.0,,,,,,,,300.08,2,1,0,1,1,5,1500.4
Liebe Seele 有機矽腳扣 粉紅色,,,,OGS-05,OGS-05,298.0,0.0,,0.0,0.0,0.0,0.0,0.0,150.0,2,0,0,0,0,2,300.0
ToysHeart 天真妹妹棒棒糖蘿莉 動漫飛機杯,,,,TH1140F01,4526374113246,399.0,389.0,,379.0,0.0,0.0,0.0,0.0,133.0,8,0,0,0,0,8,1064.0
Fifty Shades of Grey 震動環,,,,E24204,5060108819848,170.0,0.0,,0.0,0.0,0.0,0.0,0.0,71.43,9,1,0,1,0,11,785.73
Obsessive Mettia 3件套裝,尺寸: S/M,,,E32660,5901688235195,328.0,0.0,,0.0,0.0,0.0,0.0,0.0,148.0,1,1,0,0,0,2,296.0
Obsessive Mettia 3件套裝,尺寸: L/XL,,,E32661,5901688235218,328.0,0.0,,0.0,0.0,0.0,0.0,0.0,148.0,2,0,0,0,0,2,296.0
Sensuva On Arousal Gel For Her 女性微感陰蒂高潮凝膠 原味,,,,E25694,855559003909,226.6,0.0,,0.0,0.0,0.0,0.0,0.0,80.71,9,0,0,0,1,10,807.0999999999999
Sensuva 瘋狂的性感樂趣套裝,,,,E27504,855559008027,283.0,0.0,,0.0,0.0,0.0,0.0,0.0,92.17,8,0,0,0,0,8,737.36
Sensuva 你好性感 歡愉套裝,,,,E27503,855559008010,317.0,0.0,,0.0,0.0,0.0,0.0,0.0,103.24,3,0,0,0,0,3,309.71999999999997
SSI Japan 極潤滑溫泉 那須之湯(栃木) 士多啤梨味 溫泉入浴劑,,,,DNA-L029,4560344562993,60.0,0.0,,0.0,0.0,0.0,0.0,0.0,22.27,14,2,0,0,2,18,400.86
SSI Japan 極潤滑溫泉 有馬の湯(兵庫) 波子汽水味 溫泉入浴劑,,,,DNA-L034,4560344563044,60.0,0.0,,0.0,0.0,0.0,0.0,0.0,22.27,10,2,0,0,1,13,289.51
Merci 震動陰莖環,,,,MERC-163,4582272754042,168.0,0.0,,0.0,0.0,0.0,0.0,0.0,25.1,5,0,0,0,0,5,125.5
Bathmate Hydrovibe 增大震動環,,,,E26623,5060140209041,580.0,0.0,,0.0,0.0,0.0,0.0,0.0,231.4,2,0,0,0,0,2,462.8
Shunga ToKo Silicone 矽性潤滑劑 165ml,,,,E22969,697309063005,230.0,0.0,,0.0,0.0,0.0,0.0,0.0,86.1,6,0,0,0,0,6,516.5999999999999
Sensuva ON Power Glide Gel for Him 男士助勃按摩凝膠 3ml,,,,SP1150M01,855559003480,42.0,0.0,,0.0,0.0,0.0,0.0,0.0,16.38,22,0,0,0,0,22,360.35999999999996
PEPEE Wankers 水性潤滑劑 360ml,,,,WD0001079,4562163014011,168.0,0.0,,0.0,0.0,0.0,0.0,0.0,29.7,21,0,0,1,0,22,653.4
PEPEE 原味 水性潤滑劑 360ml,,,,PP1152H01,4562163010112,168.0,0.0,,0.0,0.0,0.0,0.0,0.0,27.9,22,0,0,0,0,22,613.8
Sensuva 女性調情費洛蒙身體噴霧 125ml,香味: 雲尼拉糖&甜豌豆味,,,E27490,855559007549,184.0,0.0,,0.0,0.0,0.0,0.0,0.0,55.4,4,0,0,0,0,4,221.6
Sensuva 女性調情費洛蒙身體噴霧 125ml,香味: 百香果&番石榴味,,,E27491,855559007556,184.0,0.0,,0.0,0.0,0.0,0.0,0.0,55.4,5,0,0,0,0,5,277.0
Sensuva 女性調情費洛蒙身體噴霧 125ml,香味: 石榴、可可&雞蛋花味,,,E27492,855559007563,184.0,0.0,,0.0,0.0,0.0,0.0,0.0,55.4,5,0,0,0,0,5,277.0
PEPEE Rubber and Lovers 水性潤滑劑 360ml,,,,WD0001078,4562163010327,168.0,0.0,,0.0,0.0,0.0,0.0,0.0,31.4,12,0,0,0,0,12,376.79999999999995
PEPEE Omega 3 男性水性潤滑劑 360ml,,,,WD0001077,4562163010846,168.0,0.0,,0.0,0.0,0.0,0.0,0.0,31.3,11,0,0,1,0,12,375.6
Maccos 桃園鄉仙女 雙重結構 動漫飛機杯,,,,M9231,4589431650481,698.0,0.0,,668.0,,,,,359.0,0,0,0,0,0,0,0.0
Play Wiv Me Cum Face 決鬥打飛機遊戲,,,,PWMCF1,5060811120002,478.0,0.0,,458.0,,,,,218.5,0,0,0,0,0,0,0.0
Prime Try Infinity Turbo 神振動增長加大陰莖套,,,,PRIMK-045,4580140054867,128.0,0.0,,0.0,0.0,0.0,0.0,0.0,24.1,0,0,0,0,0,0,0.0
Prime Try Infinity 渦輪邪惡振動增長加大陰莖套,,,,PRIMK-046,4580140054874,128.0,0.0,,0.0,0.0,0.0,0.0,0.0,24.1,0,0,0,0,0,0,0.0
Magic eyes 極彩名器 小紅帽 Moon Shot 動漫飛機杯,,,,MGC-228,4571324243184,450.0,,,,,,,,177.0,4,0,0,0,0,4,708.0
Toysheart 六重反復螺旋 超硬版 動漫飛機杯,,,,,4526374213199,268.0,,,,,,,,76.6,10,0,0,1,0,11,842.5999999999999
Magic eyes 三重之旅 深淵地獄 動漫飛機杯,,,,MGC-209,4571324242712,232.0,0.0,,0.0,0.0,0.0,0.0,0.0,77.4,2,0,0,0,0,2,154.8
Tailz 兔尾後庭塞和面具Set,,,,AG201,AG201,418.0,0.0,,0.0,0.0,0.0,0.0,0.0,213.0,1,0,0,0,0,1,213.0
Obsessive 838-THO-1 丁字褲 黑色,尺寸: S/M,,,E30655,5901688222447,168.0,0.0,,0.0,0.0,0.0,0.0,0.0,45.23,3,0,0,0,0,3,135.69
Obsessive 838-THO-1 丁字褲 黑色,尺寸: L/XL,,,E30656,5901688222454,168.0,0.0,,0.0,0.0,0.0,0.0,0.0,45.23,1,0,0,0,0,1,45.23
Sinner Gear 帶環空心矽膠尿道擴張棒,,,,SIN094,8719497662524,158.0,0.0,,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,0,0,0.0
A-One 麻吉琪 絕頂 動漫飛機杯,,,,TOY-9901762,4573432997706,178.0,,,,,,,,56.9,6,0,0,0,0,6,341.4
EXE Julia+ 完美身材 女優名器飛機杯,,,,UGAN-196,4573423128294,268.0,0.0,,,,,,,104.21,3,0,0,0,0,3,312.63
Kheper Games 臥室命令卡牌遊戲,,,,E24158,825156107201,108.0,0.0,,0.0,0.0,0.0,0.0,0.0,32.2,1,0,0,0,0,1,32.2
Sensuva 濃厚水性潤滑液 無味 125ml,,,,E30597,855559007600,172.0,0.0,,0.0,0.0,0.0,0.0,0.0,55.5,4,2,0,0,0,6,333.0
Intimate Earth Energize 活力橙香生薑有機按摩油 120 ml,,,,E26174,854397006110,140.0,0.0,,0.0,0.0,0.0,0.0,0.0,61.6,2,0,0,0,0,2,123.2
Satisfyer Bullseye 震動陰莖環,,,,4061504018362,4061504018362,320.0,0.0,,315.0,0.0,0.0,0.0,0.0,144.5,0,0,0,0,1,1,144.5
Cruizr CM06 電動飛機杯連語音功能,,,,CRZ006,8719934004023,428.0,,,418.0,,,,,181.3,1,0,0,0,0,1,181.3
Obsessive Badossa 縷空內衣套裝 黑色,尺寸: S/M,,,E32650,5901688235102,369.0,0.0,,0.0,0.0,0.0,0.0,0.0,144.43,1,0,0,1,0,2,288.86
Obsessive Badossa 縷空內衣套裝 黑色,尺寸: L/XL,,,E32651,5901688235126,369.0,0.0,,0.0,0.0,0.0,0.0,0.0,144.43,2,0,0,0,0,2,288.86
Cruizr CM04 旋轉扭動飛機杯,,,,CRZ004,8719934004009,720.0,698.0,,688.0,0.0,0.0,0.0,0.0,310.17,6,0,0,0,0,6,1861.02
Spark Throttle AV-01 後庭按摩器,,,,BL-10895,702730697405,288.0,230.0,,0.0,0.0,0.0,0.0,0.0,131.8,2,0,0,1,0,3,395.4
Obsessive Mettia 性感蕾絲丁字褲 黑紅色,尺寸: S/M,,,E32662,5901688235232,155.0,0.0,,0.0,0.0,0.0,0.0,0.0,60.66,1,1,0,0,0,2,121.32
Obsessive Mettia 性感蕾絲丁字褲 黑紅色,尺寸: L/XL,,,E32663,5901688235249,155.0,0.0,,0.0,0.0,0.0,0.0,0.0,60.66,1,0,0,0,0,1,60.66
Spark Ignition PRV-02 前列腺按摩器,,,,BL-22585,702730697382,238.0,0.0,,0.0,0.0,0.0,0.0,0.0,110.9,0,0,0,0,0,0,0.0
Spark Ignition PRV-01 前列腺按摩器,,,,BL-21585,702730697375,326.0,0.0,,0.0,0.0,0.0,0.0,0.0,114.9,2,0,0,0,0,2,229.8
pjur Back Door Anal Comfort 舒適肛交專用精華 20ml,,,,06128550000,827160110895,188.0,0.0,,0.0,0.0,0.0,0.0,0.0,82.1,3,0,0,1,0,4,328.4
EasyToys 乳頭和陰蒂吸啜器,,,,ET043CLR,8718627522752,215.0,0.0,,0.0,0.0,0.0,0.0,0.0,72.4,0,0,0,0,0,0,0.0
EasyToys 狐狸尾巴後庭塞 No.1,,,,ET158GLD,8718627526156,327.0,0.0,,0.0,0.0,0.0,0.0,0.0,101.8,0,0,0,0,0,0,0.0
EasyToys 狐狸尾巴後庭塞 No. 3,,,,ET156SIL,8718627526101,266.0,0.0,,0.0,0.0,0.0,0.0,0.0,83.15,0,0,0,0,0,0,0.0
Rends TiTi 陰蒂吸啜按摩棒,,,,RS40 (dis),6970285701388,428.0,388.0,,0.0,0.0,0.0,0.0,0.0,112.5,0,1,0,1,0,2,225.0
LELO F1L™ 高級性能水性潤滑劑 100ml,,,,LF1184T01,7350075028526,198.0,0.0,,0.0,0.0,0.0,0.0,0.0,78.0,23,0,0,0,0,23,1794.0
Mystim Rodeo Robin 陰莖睾丸帶套裝,,,,E21891,4260152465805,320.0,0.0,,0.0,0.0,0.0,0.0,0.0,153.95,1,0,0,0,0,1,153.95
Mystim Charming Chuck 導電式陰莖皮帶,,,,E21894,4260152465751,438.0,0.0,,0.0,0.0,0.0,0.0,0.0,153.92,2,0,0,0,0,2,307.84
Mystim Electrodes 自粘電極,,,,E21893,4260152465010,177.0,0.0,,0.0,0.0,0.0,0.0,0.0,58.83,1,0,0,0,0,1,58.83
pjur myspray 女性情趣熱感噴霧 20ml,,,,10470-01(dis),827160113575,238.0,198.0,,0.0,0.0,0.0,0.0,0.0,51.9,2,1,0,0,0,3,155.7
Fifty Shades of Grey Sweet Anticipations 領帶連乳頭夾,,,,E32428,5060897575055,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,123.7,4,0,0,1,0,5,618.5
NPG 真素人名器 月酱 女優名器飛機杯,,,,NP1190F01,4562160138598,298.0,0.0,,0.0,0.0,0.0,0.0,0.0,125.0,2,0,0,0,1,3,375.0
Liebe Seele 繩製頸圈連鎖扣,,,,CL-80287KK,4582558000962,328.0,0.0,,0.0,0.0,0.0,0.0,0.0,157.0,2,0,0,0,0,2,314.0
Liebe Seele 繩製頸圈連牽帶,,,,CL-80284KK,4582558000931,358.0,0.0,,0.0,0.0,0.0,0.0,0.0,175.0,2,0,0,0,0,2,350.0
Liebe Seele 皮革頸圈連牽帶 酒紅色,,,,WD0000693,4582558000177,528.0,,,,,,,,280.0,1,0,0,0,0,1,280.0
MT 矽膠後庭塞 72x28mm,顏色: 黑色 Black,,,RY-067,RY-067,138.0,0.0,,0.0,0.0,0.0,0.0,0.0,12.0,1,0,0,0,0,1,12.0
MT 矽膠後庭塞 72x28mm,顏色: 紫色 Purple,,,RY-067-PUR,RY-067-PUR,138.0,0.0,,0.0,0.0,0.0,0.0,0.0,12.0,1,0,0,1,0,2,24.0
Lux Fetish 開口式頭套,,,,LF6007,4890808085370,148.0,0.0,,0.0,0.0,0.0,0.0,0.0,36.8,5,1,0,0,0,6,220.8
SSI Japan Pt珀金飛機杯清潔除菌清潔粉 45g,,,,SSI-L044,4582137934060,138.0,108.0,,0.0,0.0,0.0,0.0,0.0,35.0,4,0,0,0,0,4,140.0
Me Seduce 貓面具,顏色: 黑色 Black,,,5901854509174,5901854509174,228.0,0.0,,0.0,0.0,0.0,0.0,0.0,68.0,1,0,0,0,0,1,68.0
Me Seduce 貓面具,顏色: 白色 White,,,5901854509181,5901854509181,228.0,0.0,,0.0,0.0,0.0,0.0,0.0,68.0,1,0,0,0,0,1,68.0
Me Seduce 蕾絲貓面具 04 黑色,,,,5901854506210,5901854506210,198.0,0.0,,0.0,0.0,0.0,0.0,0.0,63.0,0,0,0,0,0,0,0.0
Garden Costume GB-625 蕾絲開胸連體內衣,,,,TOY-9407767,4573463893763,228.0,218.0,,215.0,0.0,0.0,0.0,0.0,69.4,5,0,0,1,0,6,416.4
迷你層次肛門塞 藍色,,,,RY-172-ZB,RY-172-ZB,98.0,0.0,,0.0,0.0,0.0,0.0,0.0,12.0,2,0,0,1,0,3,36.0
Garden Costume GB-632 蝴蝶結綁帶緊身衣 黑色,,,,GB-632,4573463893831,198.0,0.0,,0.0,0.0,0.0,0.0,0.0,59.22,2,1,0,0,0,3,177.66
Garden Costume GB-633 蝴蝶絲帶白色內褲,,,,GB-633,4573463893848,118.0,0.0,,0.0,0.0,0.0,0.0,0.0,32.11,8,2,0,1,0,11,353.21
SSI Japan 秘傳 姬系列 濕公主 ぬれぬれ姫 女士高潮膏,,,,SSI-C042,4582137936590,120.0,0.0,,118.0,0.0,0.0,0.0,0.0,35.44,13,1,0,2,0,16,567.04
SSI Japan 秘傳 姬系列 姫なかせ 女士高潮膏,,,,SSI-C040,4582137936576,120.0,0.0,,118.0,0.0,0.0,0.0,0.0,35.44,22,1,0,2,0,25,886.0
SSI Japan 秘傳 姬系列 潮吹き 女士高潮膏,,,,SSI-C041,4582137936583,120.0,0.0,,118.0,0.0,0.0,0.0,0.0,35.44,0,0,0,0,0,0,0.0
SSI Japan 秘傳 姬系列  姫の雫 公主滴 女士高潮膏,,,,SSI-C043,4582137936606,120.0,0.0,,118.0,0.0,0.0,0.0,0.0,35.44,16,1,0,2,0,19,673.3599999999999
Lux Fetish Peek-A-Boo 眼罩,顏色: 黑色,,,LF6010,4890808105030,36.0,0.0,,0.0,0.0,0.0,0.0,0.0,15.8,0,0,0,0,0,0,0.0
Lux Fetish Peek-A-Boo 眼罩,顏色: 紅色,,,LF6012,4890808105054,36.0,0.0,,0.0,0.0,0.0,0.0,0.0,15.8,0,1,0,0,0,1,15.8
LELO Sila Cruise 陰蒂聲波吸啜震動器,顏色: 粉紅色,,,,7350075028564,1488.0,0.0,,1348.0,0.0,0.0,0.0,0.0,585.82,2,1,0,1,2,6,3514.92
LELO Sila Cruise 陰蒂聲波吸啜震動器,顏色: 粉紫色,,,,7350075028588,1488.0,0.0,,1348.0,0.0,0.0,0.0,0.0,585.82,2,0,0,0,1,3,1757.46
LELO Sila Cruise 陰蒂聲波吸啜震動器,顏色: 水藍色,,,,7350075028571,1488.0,0.0,,1348.0,0.0,0.0,0.0,0.0,585.82,1,0,0,0,1,2,1171.64
Lux Fetish Sex Machine 抽插式假陽具遙控迷你性愛機器,,,,LF5311,4890808245491,1298.0,1248.0,,0.0,0.0,0.0,0.0,650.0,436.7,7,0,0,1,0,8,3493.6
SN-133 辦公室助理 情趣內衣,,,,,73846399,208.0,0.0,,0.0,0.0,0.0,0.0,0.0,80.0,5,0,0,0,0,5,400.0
SN-322 Catch me if you can,,,,,10388479,198.0,0.0,,0.0,0.0,0.0,0.0,0.0,45.0,4,0,0,0,1,5,225.0
MT 心型後庭塞連皮鏈 - 中碼,,,,RY-014-B-ZB,RY-014-B-ZB,188.0,0.0,,0.0,0.0,0.0,0.0,0.0,38.0,5,0,0,0,0,5,190.0
iroha INTIMATE DEO REFRESH 私密除異味劑 30ml,,,,IID-01,4570030974702,198.0,0.0,,0.0,0.0,0.0,0.0,0.0,71.0,3,0,0,0,0,3,213.0
A-One Dandy Club 67 男士內褲,,,,TOY-9907383,4573432993234,58.0,0.0,,0.0,0.0,0.0,0.0,0.0,16.53,2,0,0,0,0,2,33.06
pjur Back Door 肛交專用 水性潤滑劑,容量: 30ml,,,PB1212S01,827160110222,83.0,0.0,,0.0,0.0,0.0,0.0,0.0,43.22,1,0,0,1,0,2,86.44
pjur Back Door 肛交專用 水性潤滑劑,容量: 100ml,,,PB1212S02,827160110147,183.0,0.0,,0.0,0.0,0.0,0.0,0.0,69.27,0,0,0,1,0,1,69.27
pjur Back Door 肛交專用 水性潤滑劑,容量: 250ml,,,WD0001091,827160110239,414.0,0.0,,0.0,0.0,0.0,0.0,0.0,156.97,5,1,0,0,0,6,941.82
EXE JAPANESE REAL HOLE 生 河北彩花 女優名器飛機杯,,,,UGAN-239,4582593592323,368.0,348.0,,0.0,0.0,0.0,0.0,0.0,105.29,0,0,0,0,0,0,0.0
Magic eyes 三重之旅 溫柔滑道名器 動漫飛機杯,,,,TOY-0501098,4571324242729,218.0,0.0,,0.0,0.0,0.0,0.0,0.0,79.01,4,0,0,0,0,4,316.04
G PROJECT  PUNI VIRGIN ZERO Lv.2 純真少女 動漫飛機杯,,,,UGPR-219,4582593592477,358.0,328.0,,312.0,0.0,0.0,0.0,0.0,105.35,3,0,0,0,0,3,316.04999999999995
NPG 陽菜剛脫下的純綿小褲褲 動漫飛機杯,,,,M8897,4562160138505,238.0,0.0,,0.0,0.0,0.0,0.0,0.0,132.27,3,0,0,0,0,3,396.81000000000006
Ride Japan 八重處女螺旋CQ,,,,TOY-1201151,4562309512579,298.0,0.0,,0.0,0.0,0.0,0.0,0.0,79.36,10,0,0,0,0,10,793.6
PxPxP Piston 25 靜音防水 G點震動按摩棒,,,,UPPP-260,4582593598288,698.0,658.0,,0.0,0.0,0.0,0.0,0.0,211.64,0,0,0,1,0,1,211.64
KMP PREMIUM HOLE DX 特別版 星菜子 女優飛機杯,,,,TOY-9001146,4582588267311,248.0,228.0,,198.0,0.0,0.0,0.0,0.0,65.47,10,0,0,0,0,10,654.7
